SMILES,Density,Tc,Tg
*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,1.295795426,0.255148124,
*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,1.310115561,0.166991738,
*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,1.283240207,0.249871544,
*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(C)(c5ccc(Oc7ccc8c(c7)C(=O)N(c7ccc(S(=O)(=O)c9ccc(N%10C(=O)c%11ccc(Oc%12ccc(C%13(C)CC(C)(C)c%14cc(Oc%15ccc%16c(c%15)C(=O)N(*)C%16=O)ccc%14%13)cc%12)cc%11C%10=O)cc9)cc7)C8=O)cc5)CC6(C)C)cc4C3=O)cc2)cc1,,,
*c1ccc(S(=O)(=O)c2cccc(N(*)c3ccccc3)c2)cc1,1.23559,0.19794,
*c1ccc(SSc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,,,
*c1ccc(SSc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,,
*c1ccc(Sc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,1.292784022,0.277607792,
*c1ccc(Sc2ccc(C(=O)c3ccc(*)s3)cc2)cc1,,,
*c1ccc(Sc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,1.250402987,0.266032562,
*c1ccc(Sc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,,
*c1ccc(Sc2ccc(Oc3ccc(Sc4ccc(N5C(=O)c6ccc(Oc7ccc(C(C)(C)c8ccc(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)cc7)cc6C5=O)cc4)cc3)cc2)cc1,1.217456722,0.219421614,
*c1ccc(Sc2ccc(S(*)(=O)=O)cc2Sc2ccc(C)cc2)cc1,1.262824,0.156416,
*c1ccc(Sc2ccc(Sc3ccc(Sc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,1.289064116,0.209987039,
*c1ccc(Sc2ccc3c(c2)Sc2ccc(Sc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)cc2S3)cc1,1.305780731,0.199953659,
*c1ccc([Si](*)(C)C=C)cc1,,,
*c1ccc([Si](*)(C)CC(=O)O[Si](C)(C)[Si](C)(C)C)cc1,,,
*c1ccc([Si](*)(C)CCCCCC)cc1,,,
*c1ccc([Si](*)(C)Cl)cc1,,,
*c1ccc([Si](*)(C)N(C)C)cc1,,,
*c1ccc([Si](*)(C)N(C)C)s1,,,
*c1ccc([Si](*)(C)[Si](C)(C)O[Si](C)(C)CCCc2ccc(C#N)cc2)cc1,,,
*c1ccc([Si](*)(C)[Si](C)(C)c2ccccc2)s1,,,
*c1ccc([Si](*)(C)c2ccc(OC)cc2)cc1,,,
*c1ccc([Si](*)(C)c2ccccc2)s1,,,
*c1ccc([Si](*)(CCCC)CCCC)cc1,,,
*c1ccc([Si](*)(CCCC)CCCCCCCCC)s1,,,50.99800000000005
*c1ccc([Si](C)(C)[Si](C)(C)[Si](C)(C)[Si](C)(C)[Si](C)(C)[Si](*)(C)C)s1,,,
*c1ccc([Si](C)(C)c2ccc([Si](*)(C)N(C)C)s2)s1,,,
*c1ccc([Si](Oc2ccc([Si](*)(C)C[N-]C)cc2)[Si](C)(C)[Si](C)(C)C)cc1,,,
*c1ccc2c(*)c(-c3ccccc3)[nH]c2c1,,,
*c1ccc2c(-c3c(O)ccc4cc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)ccc34)c(O)ccc2c1,,,
*c1ccc2c(-c3c(OC(C)=O)ccc4cc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)ccc34)c(OC(C)=O)ccc2c1,1.147955237,,
*c1ccc2c(-c3c(OC(C)=O)ccc4cc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(*)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)ccc34)c(OC(C)=O)ccc2c1,1.130089141,,
*c1ccc2c(-c3c(OC(C)=O)ccc4cc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)ccc34)c(OC(C)=O)ccc2c1,1.142306435,,
*c1ccc2c(c1)-c1cc(-c3nc4cc(-c5ccc6[nH]c(*)nc6c5)ccc4[nH]3)ccc1S2(=O)=O,1.212814908,0.266970833,
*c1ccc2c(c1)-c1nc3cc(-c4ccc5nc6n(c5c4)C(=O)c4cc(C(*)(C(F)(F)F)C(F)(F)F)ccc4-6)ccc3n1C2=O,1.278237634,0.18416099,
*c1ccc2c(c1)-c1nc3cc(Oc4ccc5c(c4)nc4n5C(=O)c5cc(C(*)(C(F)(F)F)C(F)(F)F)ccc5-4)ccc3n1C2=O,1.329999975,0.183522496,
*c1ccc2c(c1)-c1nc3cc(Oc4ccc5nc6n(c5c4)C(=O)c4cc(C(*)(C(F)(F)F)C(F)(F)F)ccc4-6)ccc3n1C2=O,1.331719513,0.176963476,
*c1ccc2c(c1)-c1nc3ccc(-c4ccc5c(c4)nc4n5C(=O)c5cc(C(c6ccc7c(c6)C(=O)N(c6cc(C(c8ccc(O)c(N9C(=O)c%10ccc(C(*)(C(F)(F)F)C(F)(F)F)cc%10C9=O)c8)(C(F)(F)F)C(F)(F)F)ccc6O)C7=O)(C(F)(F)F)C(F)(F)F)ccc5-4)cc3n1C2=O,,,
*c1ccc2c(c1)C(=O)N(c1c(C(C)C)cc(Cc3cc(C(C)C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(C)C)c3)cc1C(C)C)C2=O,1.054205669,0.16484689,
*c1ccc2c(c1)C(=O)N(c1c(C)c(C)c(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c1C)C2=O,1.146022084,0.16438311,
*c1ccc2c(c1)C(=O)N(c1c(C)cc(C(c3cc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C)c3)c3cccc4ccccc34)cc1C)C2=O,1.104934419,0.161522154,
*c1ccc2c(c1)C(=O)N(c1c(C)cc(C)c(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c1C)C2=O,1.174741146,0.150371313,
*c1ccc2c(c1)C(=O)N(c1c(C)cc(Cc3cc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C)c3)cc1C)C2=O,1.149323946,0.164469188,
*c1ccc2c(c1)C(=O)N(c1c(CC)cc(Cc3cc(CC)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(CC)c3)cc1CC)C2=O,1.128172684,0.1778175,
*c1ccc2c(c1)C(=O)N(c1cc(C(c3ccc(O)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)ccc1O)C2=O,1.333438371,0.132113785,
*c1ccc2c(c1)C(=O)N(c1cc(N(C)C)cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c1)C2=O,1.268129,0.166743,
*c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)ccc1C)C2=O,1.24938533,0.153779126,
*c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)ccc1OCC(F)(F)C(F)(F)C(F)(F)F)C2=O,,,
*c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)ccc1OCC(F)(F)F)C2=O,,,
*c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(-c4ccc(*)c(C)c4C)c(C)c3)cc1C)C2=O,0.958059,0.208239,
*c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(Oc4ccc5c(c4)C(C)(c4ccc(Oc6ccc(-c7ccc(N8C(=O)c9ccc(C(*)(C(F)(F)F)C(F)(F)F)cc9C8=O)cc7)cc6C(F)(F)F)cc4)CC5(C)C)c(C(F)(F)F)c3)cc1)C2=O,1.229265414,0.18898492,
*c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(NC(=O)c4ccc(NC(=O)c5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,,,
*c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc4c(c3)C(C)(c3ccc(NC(=O)c5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc3)CC4(C)C)cc1)C2=O,,,
*c1ccc2c(c1)C(=O)N(c1ccc(C(C)(C)c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,1.229423781,0.188288469,
*c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)cc1C)C2=O,1.259487717,0.125282992,
*c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2=O,1.312846814,0.150988967,
*c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(F)(F)F)c3)cc1C(F)(F)F)C2=O,,,
*c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,1.27525294,0.197639356,
*c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C(*)(F)F)cc5C4=O)cc3)cc1)C2=O,1.327992966,0.201372992,
*c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc1F)C2=O,,,
*c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc1OCCN(CC)c1ccc(/N=N/c3ccc(/N=N/c4ccc([N+](=O)[O-])cc4)cc3)cc1)C2=O,,,
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3c(C)cc(C(c4cc(C)c(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c(C)c4)c4cccc5ccccc45)cc3C)cc1)C2=O,1.147237154,0.184969637,
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3c(C)cc(Cc4cc(C)c(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c(C)c4)cc3C)cc1)C2=O,1.188244381,0.187678976,
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,1.257027996,0.192517661,
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1)C2=O,1.311751956,0.178824304,
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(-c6nc7ccc(Cc8ccc9nc(*)oc(=O)c9c8)cc7c(=O)o6)cc5C4=O)cc3)cc1)C2=O,1.19854722,,
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(C)(C)CCCCC(*)(C)C)cc5C4=O)cc3)cc1)C2=O,1.127096125,0.234181621,
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(C)(C)CCCCCCCCC(*)(C)C)cc5C4=O)cc3)cc1)C2=O,1.09921516,0.254763626,
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C(*)(F)F)cc5C4=O)cc3)cc1)C2=O,1.358626774,0.221414687,
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4c3)cc1)C2=O,1.283568007,0.182668971,
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc(Oc4ccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)c3)cc1)C2=O,1.306690546,0.179360522,
*c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(Oc4ccc(Sc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,1.295180711,0.17007229,
*c1ccc2c(c1)C(=O)N(c1ccc3c(c1)-c1cc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)ccc1C3)C2=O,1.262253686,0.174130825,
*c1ccc2c(c1)C(=O)N(c1cccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5cccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)cc4)cc3)c1)C2=O,1.317245118,0.163208541,
*c1ccc2c(c1)C(=O)N(c1cccc(Oc3cccc(Oc4cccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)c4)c3)c1)C2=O,1.30619974,0.163896306,
*c1ccc2c(c1)C(=O)N(c1cccc(S(=O)(=O)c3cccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c1)C2=O,1.336308485,0.150446539,
*c1ccc2c(c1)C(C)(c1ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc1)CC2(C)C,1.238,,319.85
*c1ccc2c(c1)C(CCCC(=O)[O][Na])(CCCC(=O)[O][Na])c1cc(*)ccc1-2,,,
*c1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1cc(-c3cc(CCCCCCCCCCCC)c(*)s3)ccc1-2,,,
*c1ccc2c(c1)Cc1cc(*)ccc1-2,,,
*c1ccc2c(c1)Cc1cc(-c3ccc(*)n3C)ccc1N2CCCCCCCC,,,163.67540000000002
*c1ccc2c(c1)Cc1cc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)ccc1-2,1.225343754,0.460950768,
*c1ccc2c(c1)Oc1ccc(C3(c4ccc5c(c4)Oc4ccc(*)cc4O5)c4ccccc4-c4ccccc43)cc1O2,0.91471757,,
*c1ccc2c(c1)c1cc(*)ccc1n2C,,,
*c1ccc2c(c1)c1cc(*)ccc1n2C(C(=O)NO)n1c2ccccc2c2ccccc21,,,
*c1ccc2sc3ccc(-c4nc5cc(-c6ccc7[nH]c(*)nc7c6)ccc5[nH]4)cc3c2c1,1.22005735,0.263202779,
*c1cccc(*)c1N,1.058944211,0.35,
*c1cccc(-c2cc(*)cc3c2NC(C)(C)OC3(C)C)c1,,,
*c1cccc(-c2cc(CCCCCCCCCCCCCC)cc(*)c2O)c1O,0.937095019,0.323,
*c1cccc(-c2cc(CCCCCCCCCCCCCCCC)cc(*)c2N)c1N,0.912752497,0.345,
*c1cccc(-c2nc(-c3cccc(-c4nnc(-c5ccccc5)c(*)n4)n3)nnc2-c2ccccc2)c1,,,
*c1cccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccc7ccccc7c6)nc5c4)ccc3nc2-c2ccc3ccccc3c2)c1,1.095943981,0.244614479,
*c1cccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)c1,1.066267313,0.231952429,
*c1cccc(-c2nc3ccc(-c4ccc5[nH]c(*)nc5c4)cc3[nH]2)c1,1.26,,426.85
*c1cccc(-c2nnc(-c3cc(Cl)c(-c4nnc(*)o4)cc3Cl)o2)c1,,,
*c1cccc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c1,1.294253824,0.335322506,
*c1cccc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c1C,1.169276438,0.347931798,
*c1cccc(C(c2cccc(-c3nnc(*)n3-c3ccccc3)c2)(C(F)(F)F)C(F)(F)F)c1,,,
*c1cccc(C(c2cccc(N3C(=O)c4ccc(C(=O)C5=CC6C(=O)N(*)C(=O)C6C=C5)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)c1,,,
*c1cccc(C(c2cccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)c1,,,
*c1cccc(C2=NC3C=C(C(c4ccc5oc(-c6cccc(*)c6)nc5c4)(C(F)(F)F)C(F)(F)F)C=CC3O2)c1,,,
*c1cccc(N(*)CCC(=O)OCCCCCCCC)c1,0.972171,0.258198,
*c1cccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,1.239575297,0.328084105,
*c1cccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1C,1.15533487,0.301425488,
*c1cccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N(*)C5=O)cc3C2=O)c1,1.240217083,0.220725294,
*c1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,1.262038362,0.246673488,
*c1cccc(N2C(=O)c3ccc(C(C4=CC5C(=O)N(*)C(=O)C5C=C4)(C(F)(F)F)C(F)(F)F)cc3C2=O)c1,,,
*c1cccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(*)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c1,1.432771821,0.17288835,286.85
*c1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)c1,1.202697866,0.234647472,
*c1cccc(N2C(=O)c3ccc(Oc4ccc(S(=O)(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)c1,1.284993708,0.222521804,
*c1cccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,1.280091609,0.256393833,
*c1cccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C4(CC(C)(C)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc64)CC5(C)C)cc3C2=O)c1,1.139268236,0.195425517,
*c1cccc(OCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCCCCCOc2cccc(-c3nnc(*)s3)c2)c1,,,
*c1cccc(OCCCCCCCCCCOc2cccc(-c3nnc(-c4cccc(-c5nnc(*)o5)c4)o3)c2)c1,,,
*c1cccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)c1,1.284270014,0.262134449,
*c1cccc(Oc2ccc(C(c3ccc(Oc4cccc(N5C(=O)C6=CC7C(=O)N(*)C(=O)C7C=C6C5=O)c4)cc3)(C(F)(F)F)C(F)(F)F)cc2)c1,,,
*c1cccc(Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)c1,1.252942085,0.281444426,
*c1cccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)c1,1.267108398,0.264017299,
*c1cccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)c1,1.3946191006666666,0.170631828,248.35
*c1cccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)c1,1.271392185,0.248953031,
*c1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)c4)cc3)cc2)c1,1.296610121,0.218423483,
*c1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)c4)cc3)cc2)c1,1.27232919,0.227124785,
*c1cccc(Oc2ccc([Si](*)(C)CCCC)cc2)c1,,,
*c1cccc(Oc2cccc(N3C(=O)c4ccc(C(C5=CC6C(=O)N(*)C(=O)C6C=C5)(C(F)(F)F)C(F)(F)F)cc4C3=O)c2)c1,,,
*c1cccc(Oc2cccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c2)c1,,,
*c1cccc(Oc2cccc(Oc3cccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)c3)c2)c1,1.295820551,0.22483537,
*c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(-c6cccc7c6C(=O)N(*)C7=O)cc5C4=O)c3)c2)c1,1.245112428,0.194879024,
*c1cccc(P(=O)(c2ccc(C(F)(F)F)cc2)c2cccc(-n3c(=O)c4c(-c5cc(C(F)(F)F)cc(C(F)(F)F)c5)c5c(=O)n(*)c(=O)c5c(-c5cc(C(F)(F)F)cc(C(F)(F)F)c5)c4c3=O)c2)c1,1.290758894,0.130279594,
*c1cccc(P(=O)(c2ccc(C(F)(F)F)cc2)c2cccc(-n3c(=O)c4c(-c5ccc(C(F)(F)F)cc5)c5c(=O)n(*)c(=O)c5c(-c5ccc(C(F)(F)F)cc5)c4c3=O)c2)c1,1.240680333,0.149548685,
*c1cccc(P(=O)(c2ccc(C(F)(F)F)cc2)c2cccc(-n3c(=O)c4c(-c5ccccc5)c5c(=O)n(*)c(=O)c5c(-c5ccccc5)c4c3=O)c2)c1,1.191105752,0.168077953,
*c1cccc(P(=O)(c2ccc(C(F)(F)F)cc2)c2cccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c2)c1,1.274278888,0.18075284,
*c1cccc(P(=O)(c2cccc(-n3c(=O)c4c(-c5cc(C(F)(F)F)cc(C(F)(F)F)c5)c5c(=O)n(*)c(=O)c5c(-c5cc(C(F)(F)F)cc(C(F)(F)F)c5)c4c3=O)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,1.312247717,0.122779381,
*c1cccc(P(=O)(c2cccc(-n3c(=O)c4c(-c5ccc(C(F)(F)F)cc5)c5c(=O)n(*)c(=O)c5c(-c5ccc(C(F)(F)F)cc5)c4c3=O)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,1.275974405,0.141923307,
*c1cccc(P(=O)(c2cccc(-n3c(=O)c4c(-c5ccccc5)c5c(=O)n(*)c(=O)c5c(-c5ccccc5)c4c3=O)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,1.217051099,0.14675416,
*c1cccc(P(=O)(c2cccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,1.318625494,0.163382142,
*c1cccc(P(=O)(c2ccccc2)c2cccc(-n3c(=O)c4c(-c5cc(C(F)(F)F)cc(C(F)(F)F)c5)c5c(=O)n(*)c(=O)c5c(-c5cc(C(F)(F)F)cc(C(F)(F)F)c5)c4c3=O)c2)c1,1.256448494,0.131716821,
*c1cccc(P(=O)(c2ccccc2)c2cccc(-n3c(=O)c4c(-c5ccc(C(F)(F)F)cc5)c5c(=O)n(*)c(=O)c5c(-c5ccc(C(F)(F)F)cc5)c4c3=O)c2)c1,1.211199174,0.150823834,
*c1cccc(P(=O)(c2ccccc2)c2cccc(-n3c(=O)c4c(-c5ccccc5)c5c(=O)n(*)c(=O)c5c(-c5ccccc5)c4c3=O)c2)c1,1.146744103,0.177458779,
*c1cccc(P(=O)(c2ccccc2)c2cccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c2)c1,1.23347752,0.201453995,
*c1cccc(S(=O)(=O)NCCCCCCNS(*)(=O)=O)c1,1.285079964,0.20809775,
*c1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c2)c1,,,
*c1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(Oc5ccc(S(=O)(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)c2)c1,1.297529725,0.196371018,
*c1cccc2c(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cccc12,,,
*c1cccc2c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cccc12,1.148099012,0.315217824,
*c1cn(-c2ccc(OC(=O)Cc3ccsc3)cc2)cc1*,,,
*c1cnc(*)c(S(=O)(=O)O)c1C,1.211909,0.311909,
*c1nc(*)c(Br)c(C)c1Cl,,,
*c1nc(-c2ccc(C#N)cc2)cc(-c2cc(CC)c(*)s2)c1OCCCCCCCCCC,,,
*c1nc(-c2ccccc2)nc(N(*)CC)n1,,,
*c1nc(-c2ccccc2)nc(N(*)c2ccccc2)n1,,,
*c1nc(C)nc(N(*)C)n1,,,
*c1nc(CCCCCC)c(-c2sc(*)nc2CCCCCC)s1,,,
*c1nc2cc(-c3ccc4[nH]c(-c5ccccc5-c5ccccc5*)nc4c3)ccc2[nH]1,,,
*c1nc2cc(-c3ccc4[nH]c(C56CC7CC(CC(*)(C7)C5)C6)nc4c3)ccc2[nH]1,,,
*c1nc2cc3sc(-c4cc(OCCCCCCCC)c(*)cc4OCCCCCCCC)nc3cc2s1,,,
*c1nc2ccc(-c3ccc4nc(C5CC5*)[nH]c4c3)cc2[nH]1,,,
*c1nnc(-c2ccc(-c3nnc(-c4ccccc4-c4ccccc4*)o3)cc2)o1,,,
*c1nnc(-c2cccc(-c3nnc(-c4sc(*)c(OCCCCC)c4OCCCCC)o3)n2)o1,,,
*c1nnc(-c2cccc(-c3nnc(-c4sc(*)c(OCCCCCCC)c4OCCCCCCC)o3)n2)o1,,,
*c1nnc(-c2cccc(-c3nnc(C4CCC(*)CC4)o3)c2)o1,,,
*c1sc(*)c(C(C)C)c1CCCCCCC,,,
*c1sc(*)c(OCC(C)CC)c1OCC(C)CC,,,
*c1sc(*)c(OCCCCCC)c1C,,,
